il,ilce,AKP,CHP,MHP,HDP,OTHERS,AKPV,CHPV,MHPV,HDPV,OTHERSV,kod
Muğla,Fethiye,0.32,0.4027000000000001,0.2074,0.0336,0.0365,27873.0,35079.0,18068.0,2928.0,3172.0,48
Muğla,Kavaklıdere,0.4352,0.2508,0.2546,0.0083,0.051900000000000016,3044.0,1754.0,1781.0,58.0,363.0,48
Muğla,Köyceğiz,0.3505,0.4371,0.1413,0.025,0.04659999999999999,7398.0,9226.0,2983.0,528.0,983.0,48
Muğla,Marmaris,0.2135,0.5186999999999999,0.166,0.0702,0.031700000000000006,10894.0,26460.0,8469.0,3583.0,1617.0,48
Muğla,Menteşe,0.239,0.4854,0.185,0.0503,0.040400000000000005,16081.0,32657.0,12449.0,3382.0,2727.0,48
Muğla,Milas,0.235,0.4595,0.2115,0.0526,0.041600000000000005,20634.0,40349.0,18568.0,4619.0,3655.0,48
Muğla,Ortaca,0.2665,0.4366,0.2286,0.0357,0.03260000000000001,7631.0,12501.0,6545.0,1021.0,937.0,48
Muğla,Seydikemer,0.4658,0.2921,0.1808,0.0128,0.0488,16736.0,10493.0,6494.0,459.0,1754.0,48
Muğla,Ula,0.28550000000000003,0.4787,0.1516,0.033,0.05149999999999998,4678.0,7843.0,2484.0,540.0,846.0,48
Muğla,Yatağan,0.282,0.428,0.2201,0.0208,0.0495,8645.0,13122.0,6747.0,638.0,1514.0,48
Muş,Bulanık,0.0427,0.0092,0.0215,0.9199,0.0067,1673.0,359.0,843.0,36020.0,262.0,49
Muş,Hasköy,0.6597,0.0072,0.0071,0.3097,0.016499999999999994,8789.0,96.0,95.0,4126.0,217.0,49
Muş,Korkut,0.1547,0.0021,0.0049,0.8293,0.009000000000000001,1909.0,26.0,61.0,10232.0,110.0,49
Muş,Malazgirt,0.0522,0.0066,0.0104,0.9212,0.009499999999999998,1306.0,166.0,259.0,23034.0,239.0,49
Muş,Muş,0.2428,0.0109,0.0187,0.7132,0.0142,46940.0,2110.0,3606.0,137878.0,2777.0,49
Muş,Varto,0.0208,0.0277,0.0084,0.9355,0.0075000000000000015,368.0,489.0,149.0,16540.0,134.0,49
Nevşehir,Acıgöl,0.7692,0.051,0.136,0.0019,0.0418,8229.0,546.0,1455.0,20.0,448.0,50
Nevşehir,Avanos,0.3964,0.26780000000000004,0.2834,0.0206,0.031700000000000006,8291.0,5602.0,5929.0,430.0,666.0,50
Nevşehir,Derinkuyu,0.5346,0.2152,0.2022,0.0038,0.0445,6088.0,2451.0,2303.0,43.0,504.0,50
Nevşehir,Gülşehir,0.508,0.141,0.31010000000000004,0.006500000000000001,0.034300000000000004,6927.0,1923.0,4229.0,89.0,468.0,50
Nevşehir,Hacıbektaş,0.2629,0.4835,0.17800000000000002,0.0423,0.033100000000000004,2106.0,3874.0,1426.0,339.0,267.0,50
Nevşehir,Kozaklı,0.3653,0.1991,0.39299999999999996,0.0103,0.03240000000000001,3269.0,1782.0,3517.0,92.0,290.0,50
Nevşehir,Nevşehir,0.5246,0.1493,0.2771,0.0139,0.035200000000000016,90819.0,25851.0,47983.0,2414.0,6066.0,50
Nevşehir,Ürgüp,0.4969,0.1881,0.2684,0.012,0.0345,11355.0,4299.0,6134.0,274.0,791.0,50
Niğde,Altunhisar,0.6164000000000001,0.1646,0.1666,0.0048,0.04749999999999999,3977.0,1062.0,1075.0,31.0,307.0,51
Niğde,Bor,0.4867,0.1934,0.2807,0.008,0.0313,17801.0,7075.0,10265.0,291.0,1143.0,51
Niğde,Çamardı,0.59,0.1642,0.1959,0.004699999999999999,0.0452,4473.0,1245.0,1485.0,36.0,342.0,51
Niğde,Çiftlik,0.4554,0.2145,0.2915,0.0035,0.035100000000000006,5928.0,2792.0,3794.0,46.0,457.0,51
Niğde,Niğde,0.4785,0.2139,0.2558,0.0119,0.0397,91065.0,40701.0,48686.0,2274.0,7589.0,51
Niğde,Ulukışla,0.4321,0.2954,0.2195,0.0142,0.03849999999999999,5776.0,3948.0,2934.0,190.0,518.0,51
Ordu,Akkuş,0.6035,0.1831,0.1288,0.0077,0.07750000000000003,7603.0,2307.0,1623.0,97.0,975.0,52
Ordu,Altınordu,0.4261,0.4065,0.1244,0.0098,0.0334,50452.0,48136.0,14735.0,1164.0,3937.0,52
Ordu,Aybastı,0.6078,0.1881,0.1308,0.0093,0.0643,7224.0,2235.0,1555.0,111.0,765.0,52
Ordu,Çamaş,0.5853,0.2066,0.152,0.0044,0.0521,3181.0,1123.0,826.0,24.0,283.0,52
Ordu,Çatalpınar,0.7393000000000001,0.095,0.114,0.0029,0.04929999999999999,5391.0,693.0,831.0,21.0,359.0,52
Ordu,Çaybaşı,0.6979000000000001,0.0937,0.1496,0.0038,0.05510000000000002,4936.0,663.0,1058.0,27.0,390.0,52
Ordu,Fatsa,0.5118,0.2965,0.1379,0.0113,0.04290000000000002,30677.0,17776.0,8265.0,675.0,2560.0,52
Ordu,Gölköy,0.4635,0.2872,0.1966,0.0069,0.0464,7366.0,4565.0,3124.0,109.0,735.0,52
Ordu,Gülyalı,0.4502,0.4082,0.1017,0.0076,0.032600000000000004,2616.0,2372.0,591.0,44.0,190.0,52
Ordu,Gürgentepe,0.4136,0.4346,0.1112,0.006999999999999999,0.033800000000000004,3740.0,3930.0,1006.0,63.0,305.0,52
Ordu,İkizce,0.5765,0.1862,0.1703,0.006,0.0612,5051.0,1631.0,1492.0,53.0,536.0,52
Ordu,Kabadüz,0.6122,0.2095,0.1328,0.0044,0.0412,3039.0,1040.0,659.0,22.0,205.0,52
Ordu,Kabataş,0.5488000000000001,0.1227,0.27,0.0078,0.0509,3360.0,751.0,1653.0,48.0,311.0,52
Ordu,Korgan,0.7015,0.1099,0.08380000000000001,0.0053,0.10030000000000004,11339.0,1777.0,1355.0,85.0,1618.0,52
Ordu,Kumru,0.7243999999999999,0.0974,0.1206,0.0044,0.0534,12072.0,1623.0,2009.0,73.0,890.0,52
Ordu,Mesudiye,0.5888,0.2695,0.0946,0.0048,0.04240000000000002,5243.0,2400.0,842.0,43.0,378.0,52
Ordu,Perşembe,0.4318,0.3705,0.1548,0.0068000000000000005,0.03610000000000002,8886.0,7624.0,3186.0,140.0,746.0,52
Ordu,Ulubey,0.5448,0.3126,0.0972,0.0054,0.0403,6681.0,3834.0,1192.0,66.0,493.0,52
Ordu,Ünye,0.6086,0.2077,0.1139,0.008,0.0621,42347.0,14452.0,7925.0,557.0,4320.0,52
Osmaniye,Bahçe,0.4918,0.0668,0.4031,0.0084,0.030100000000000005,6042.0,821.0,4952.0,103.0,368.0,80
Osmaniye,Düziçi,0.3475,0.2208,0.3973,0.0087,0.0255,14843.0,9431.0,16972.0,371.0,1096.0,80
Osmaniye,Hasanbeyli,0.3825,0.1169,0.45299999999999996,0.0097,0.0376,1021.0,312.0,1209.0,26.0,101.0,80
Osmaniye,Kadirli,0.433,0.157,0.3693,0.0115,0.029100000000000008,30286.0,10984.0,25832.0,807.0,2031.0,80
Osmaniye,Osmaniye,0.3885,0.1334,0.4108,0.0383,0.028900000000000006,108756.0,37330.0,114990.0,10735.0,8114.0,80
Osmaniye,Sumbas,0.34090000000000004,0.16269999999999998,0.461,0.006,0.029400000000000006,2979.0,1422.0,4028.0,52.0,257.0,80
Osmaniye,Toprakkale,0.3174,0.0905,0.5012,0.0716,0.0191,2967.0,846.0,4685.0,669.0,180.0,80
Rize,Ardeşen,0.5856,0.2305,0.1032,0.0122,0.06860000000000001,13587.0,5348.0,2394.0,283.0,1588.0,53
Rize,Çamlıhemşin,0.6723,0.1875,0.08,0.018500000000000003,0.04160000000000001,2647.0,738.0,315.0,73.0,164.0,53
Rize,Çayeli,0.7306999999999999,0.0986,0.1252,0.0062,0.0394,18917.0,2552.0,3241.0,161.0,1019.0,53
Rize,Derepazarı,0.7167,0.1531,0.0548,0.0032,0.07189999999999999,3529.0,754.0,270.0,16.0,355.0,53
Rize,Fındıklı,0.419,0.4103,0.0978,0.0345,0.0383,4123.0,4037.0,962.0,339.0,379.0,53
Rize,Güneysu,0.8495999999999999,0.0691,0.0467,0.0027,0.031900000000000005,8240.0,670.0,453.0,26.0,310.0,53
Rize,Hemşin,0.5760000000000001,0.2661,0.0889,0.0103,0.05850000000000001,894.0,413.0,138.0,16.0,91.0,53
Rize,İkizdere,0.7685,0.106,0.0709,0.0045000000000000005,0.05050000000000001,3068.0,423.0,283.0,18.0,200.0,53
Rize,İyidere,0.7656999999999999,0.12710000000000002,0.0498,0.0061,0.05129999999999999,4272.0,709.0,278.0,34.0,286.0,53
Rize,Kalkandere,0.7238,0.1482,0.0654,0.009000000000000001,0.053500000000000006,5386.0,1103.0,487.0,67.0,398.0,53
Rize,Pazar,0.5657,0.267,0.1104,0.015700000000000002,0.0412,10610.0,5008.0,2070.0,295.0,771.0,53
Rize,Rize,0.6676000000000001,0.1889,0.0808,0.0114,0.05139999999999998,131168.0,37110.0,15870.0,2232.0,10092.0,53
Sakarya,Adapazarı,0.5215,0.1889,0.2062,0.033,0.0515,83581.0,30280.0,33047.0,5281.0,8248.0,54
Sakarya,Akyazı,0.6739,0.08689999999999999,0.17329999999999998,0.0075,0.0588,35848.0,4623.0,9217.0,397.0,3141.0,54
Sakarya,Arifiye,0.6123,0.1136,0.159,0.05980000000000001,0.0559,14743.0,2735.0,3829.0,1440.0,1349.0,54
Sakarya,Erenler,0.6335999999999999,0.1172,0.1672,0.0272,0.0561,30985.0,5729.0,8175.0,1329.0,2745.0,54
Sakarya,Ferizli,0.5932,0.158,0.1952,0.0122,0.042800000000000005,9018.0,2402.0,2967.0,185.0,648.0,54
Sakarya,Geyve,0.5243,0.1501,0.2262,0.0194,0.08000000000000003,15697.0,4493.0,6772.0,582.0,2403.0,54
Sakarya,Hendek,0.5711999999999999,0.1284,0.2384,0.018500000000000003,0.04670000000000001,26665.0,5993.0,11126.0,865.0,2186.0,54
Sakarya,Karapürçek,0.6336999999999999,0.1092,0.1481,0.022000000000000002,0.0873,4813.0,829.0,1125.0,167.0,663.0,54
Sakarya,Karasu,0.5797,0.20010000000000008,0.15560000000000002,0.0207,0.04429999999999999,20416.0,7046.0,5478.0,728.0,1555.0,54
Sakarya,Kaynarca,0.6467,0.1214,0.1702,0.0064,0.055700000000000006,9589.0,1800.0,2523.0,95.0,825.0,54
Sakarya,Kocaali,0.6041,0.1496,0.1595,0.0106,0.07620000000000003,8433.0,2088.0,2227.0,148.0,1064.0,54
Sakarya,Pamukova,0.5456,0.1891,0.1836,0.0078,0.07400000000000001,9654.0,3347.0,3249.0,138.0,1311.0,54
Sakarya,Sapanca,0.514,0.212,0.1698,0.038,0.06670000000000002,12798.0,5278.0,4227.0,946.0,1666.0,54
Sakarya,Serdivan,0.5161,0.17350000000000002,0.22399999999999998,0.0366,0.0512,33834.0,11378.0,14687.0,2399.0,3333.0,54
Sakarya,Söğütlü,0.5524,0.2271,0.17809999999999998,0.0062,0.03730000000000002,5237.0,2153.0,1688.0,59.0,354.0,54
Sakarya,Taraklı,0.6043999999999999,0.12560000000000002,0.1775,0.0029,0.0902,2690.0,559.0,790.0,13.0,402.0,54
Samsun,19.May,0.6639,0.1468,0.13570000000000002,0.0059,0.04820000000000002,10267.0,2271.0,2099.0,91.0,743.0,55
Samsun,Alaçam,0.4433,0.30670000000000003,0.1897,0.0101,0.0515,7562.0,5233.0,3237.0,173.0,879.0,55
Samsun,Asarcık,0.6873,0.0765,0.1838,0.0038,0.0494,6228.0,693.0,1666.0,34.0,448.0,55
Samsun,Atakum,0.3947,0.33990000000000004,0.2002,0.0268,0.03899999999999999,36617.0,31534.0,18572.0,2482.0,3634.0,55
Samsun,Ayvacık,0.7585999999999999,0.0709,0.128,0.0032,0.0394,8653.0,809.0,1460.0,36.0,449.0,55
Samsun,Bafra,0.5086999999999999,0.2015,0.23600000000000002,0.0102,0.043900000000000015,44858.0,17768.0,20813.0,900.0,3878.0,55
Samsun,Canik,0.6164999999999999,0.1794,0.1493,0.0079,0.0472,33501.0,9748.0,8114.0,430.0,2569.0,55
Samsun,Çarşamba,0.6165999999999999,0.1664,0.1537,0.0066,0.0573,48573.0,13113.0,12108.0,517.0,4516.0,55
Samsun,Havza,0.5268999999999999,0.2186,0.1988,0.011000000000000001,0.0449,13568.0,5629.0,5119.0,282.0,1165.0,55
Samsun,İlkadım,0.4628,0.2952,0.1784,0.0155,0.0488,89585.0,57149.0,34525.0,2999.0,9456.0,55
Samsun,Kavak,0.5356000000000001,0.1661,0.2325,0.0053,0.061600000000000016,6979.0,2164.0,3029.0,69.0,805.0,55
Samsun,Ladik,0.5407,0.2091,0.1894,0.0044,0.05810000000000001,6104.0,2360.0,2138.0,50.0,654.0,55
Samsun,Salıpazarı,0.6587000000000001,0.13720000000000002,0.15109999999999998,0.0043,0.049100000000000005,7663.0,1596.0,1758.0,50.0,570.0,55
Samsun,Tekkeköy,0.5232,0.3239,0.102,0.0051,0.04639999999999999,15986.0,9897.0,3117.0,157.0,1420.0,55
Samsun,Terme,0.6188,0.1577,0.1523,0.005699999999999999,0.0662,27684.0,7054.0,6816.0,256.0,2956.0,55
Samsun,Vezirköprü,0.6393,0.1175,0.1804,0.0052,0.0586,33085.0,6080.0,9335.0,270.0,3024.0,55
Samsun,Yakakent,0.4784000000000001,0.26940000000000003,0.16449999999999998,0.0151,0.0741,2591.0,1459.0,891.0,82.0,400.0,55
Siirt,Baykan,0.2715,0.0089,0.0175,0.6748999999999999,0.0278,3113.0,102.0,201.0,7738.0,319.0,56
Siirt,Eruh,0.1375,0.0153,0.0393,0.7857999999999999,0.0234,1185.0,132.0,339.0,6771.0,204.0,56
Siirt,Kurtalan,0.1563,0.0079,0.0087,0.8111,0.016499999999999997,4219.0,212.0,234.0,21891.0,443.0,56
Siirt,Pervari,0.3124,0.0142,0.0227,0.6188,0.0322,3800.0,173.0,276.0,7527.0,391.0,56
Siirt,Siirt,0.28190000000000004,0.0121,0.0236,0.6578,0.0262,40019.0,1722.0,3348.0,93369.0,3692.0,56
Siirt,Şirvan,0.4531,0.0103,0.0239,0.4809000000000001,0.0324,4038.0,92.0,213.0,4286.0,290.0,56
Siirt,Tillo,0.6335999999999999,0.0088,0.0176,0.3154,0.0249,1155.0,16.0,32.0,575.0,46.0,56
Sinop,Ayancık,0.4688000000000001,0.34,0.133,0.009000000000000001,0.0492,6869.0,4981.0,1948.0,132.0,721.0,57
Sinop,Boyabat,0.5719,0.1363,0.2224,0.0103,0.0592,14728.0,3510.0,5728.0,264.0,1522.0,57
Sinop,Dikmen,0.6258,0.1778,0.0759,0.0078,0.11249999999999998,2077.0,590.0,252.0,26.0,374.0,57
Sinop,Durağan,0.6934,0.0765,0.1485,0.0099,0.07170000000000001,7224.0,797.0,1547.0,103.0,747.0,57
Sinop,Erfelek,0.4519,0.3666,0.0967,0.008,0.0768,3388.0,2749.0,725.0,60.0,576.0,57
Sinop,Gerze,0.4457,0.3151,0.1522,0.0136,0.0733,6628.0,4686.0,2263.0,202.0,1093.0,57
Sinop,Saraydüzü,0.6535,0.1065,0.17420000000000002,0.0032,0.06269999999999999,2431.0,396.0,648.0,12.0,233.0,57
Sinop,Sinop,0.4748,0.2866,0.16949999999999998,0.0124,0.056699999999999987,60087.0,36271.0,21453.0,1563.0,7175.0,57
Sinop,Türkeli,0.6739,0.1393,0.1269,0.0086,0.05130000000000002,5718.0,1182.0,1077.0,73.0,435.0,57
Sivas,Akıncılar,0.6553,0.1636,0.12,0.0077,0.0539,2207.0,551.0,404.0,26.0,181.0,58
Sivas,Altınyayla,0.7121999999999999,0.0661,0.1233,0.0024,0.09610000000000002,3564.0,331.0,617.0,12.0,481.0,58
Sivas,Divriği,0.2127,0.6359,0.0708,0.0489,0.031700000000000006,2563.0,7662.0,853.0,589.0,385.0,58
Sivas,Doğanşar,0.7814,0.0213,0.1412,0.0019,0.0543,1616.0,44.0,292.0,4.0,112.0,58
Sivas,Gemerek,0.39,0.2582,0.27140000000000003,0.0091,0.0714,5782.0,3827.0,4023.0,135.0,1060.0,58
Sivas,Gölova,0.7082999999999999,0.1011,0.1172,0.0092,0.06480000000000001,1457.0,208.0,241.0,19.0,133.0,58
Sivas,Gürün,0.5283,0.1606,0.2433,0.0177,0.0503,6081.0,1848.0,2800.0,204.0,577.0,58
Sivas,Hafik,0.4445,0.35479999999999995,0.1219,0.0097,0.06890000000000003,3016.0,2407.0,827.0,66.0,469.0,58
Sivas,İmranlı,0.2756,0.5156000000000001,0.0936,0.0815,0.0338,1481.0,2771.0,503.0,438.0,181.0,58
Sivas,Kangal,0.409,0.24170000000000005,0.2731,0.0214,0.05550000000000002,5607.0,3313.0,3744.0,293.0,759.0,58
Sivas,Koyulhisar,0.6252,0.153,0.1392,0.0073,0.07540000000000002,5043.0,1234.0,1123.0,59.0,608.0,58
Sivas,Sivas,0.5766,0.14980000000000002,0.182,0.0136,0.07830000000000001,212734.0,55257.0,67145.0,5036.0,28885.0,58
Sivas,Suşehri,0.6827,0.0643,0.1828,0.0046,0.06590000000000001,10601.0,998.0,2839.0,72.0,1025.0,58
Sivas,Şarkışla,0.5476,0.1551,0.1847,0.0069,0.10570000000000004,12537.0,3550.0,4229.0,158.0,2421.0,58
Sivas,Ulaş,0.5490999999999999,0.1882,0.1857,0.0121,0.06480000000000002,3075.0,1054.0,1040.0,68.0,363.0,58
Sivas,Yıldızeli,0.6502,0.1568,0.1093,0.006,0.07790000000000002,13176.0,3177.0,2214.0,121.0,1582.0,58
Sivas,Zara,0.4607,0.2845,0.1796,0.0367,0.0389,6773.0,4182.0,2641.0,540.0,571.0,58
Şanlıurfa,Akçakale,0.5902000000000001,0.0461,0.242,0.0621,0.1062,19622.0,1534.0,8044.0,2065.0,3522.0,63
Şanlıurfa,Birecik,0.3818,0.05860000000000001,0.0521,0.4723,0.049600000000000005,15113.0,2321.0,2062.0,18698.0,1956.0,63
Şanlıurfa,Bozova,0.4516,0.0125,0.028999999999999998,0.47700000000000004,0.0418,11188.0,309.0,719.0,11816.0,1035.0,63
Şanlıurfa,Ceylanpınar,0.3702,0.0161,0.0422,0.5379,0.04909999999999999,12573.0,548.0,1434.0,18269.0,1669.0,63
Şanlıurfa,Eyyübiye,0.6041,0.0355,0.0393,0.2822,0.0578,78542.0,4622.0,5115.0,36688.0,7525.0,63
Şanlıurfa,Halfeti,0.3033,0.0437,0.0229,0.6071,0.0256,5201.0,750.0,392.0,10411.0,440.0,63
Şanlıurfa,Haliliye,0.5875,0.0459,0.0431,0.2795,0.06490000000000001,95016.0,7425.0,6966.0,45206.0,10481.0,63
Şanlıurfa,Harran,0.5505,0.0151,0.3964,0.0169,0.030100000000000005,15820.0,435.0,11392.0,487.0,865.0,63
Şanlıurfa,Hilvan,0.3222,0.1124,0.0163,0.4071,0.2618,6095.0,2126.0,309.0,7699.0,4950.0,63
Şanlıurfa,Karaköprü,0.545,0.0413,0.0561,0.3121,0.06650000000000003,31644.0,2398.0,3258.0,18120.0,3856.0,63
Şanlıurfa,Siverek,0.33740000000000003,0.0812,0.0103,0.4339,0.2525,32188.0,7744.0,984.0,41397.0,24084.0,63
Şanlıurfa,Suruç,0.15560000000000002,0.0083,0.0087,0.809,0.0265,6845.0,363.0,383.0,35587.0,1172.0,63
Şanlıurfa,Viranşehir,0.3431,0.009000000000000001,0.0183,0.6093999999999999,0.028100000000000003,26690.0,698.0,1421.0,47398.0,2195.0,63
Şırnak,Beytüşşebap,0.1214,0.0168,0.0375,0.8033,0.0223,1017.0,141.0,314.0,6732.0,187.0,73
Şırnak,Cizre,0.043,0.0053,0.012,0.9197,0.031299999999999994,2664.0,327.0,747.0,57031.0,1946.0,73
Şırnak,Güçlükonak,0.1158,0.0221,0.0456,0.7984,0.0197,592.0,113.0,233.0,4082.0,100.0,73
Şırnak,İdil,0.1025,0.008,0.0133,0.8369,0.06580000000000001,3111.0,244.0,403.0,25411.0,2000.0,73
Şırnak,Silopi,0.0691,0.0069,0.0167,0.8937999999999999,0.0187,3835.0,385.0,928.0,49597.0,1029.0,73
Şırnak,Şırnak,0.08789999999999999,0.0095,0.0238,0.8536,0.038,19343.0,2100.0,5244.0,187912.0,8350.0,73
Şırnak,Uludere,0.0612,0.0151,0.0391,0.8744,0.010600000000000002,1109.0,273.0,709.0,15855.0,190.0,73
Tekirdağ,Çerkezköy,0.3966,0.3274,0.1375,0.1071,0.0321,28501.0,23530.0,9878.0,7694.0,2311.0,59
Tekirdağ,Çorlu,0.2854,0.47200000000000003,0.1506,0.0612,0.0317,41362.0,68419.0,21822.0,8866.0,4605.0,59
Tekirdağ,Ergene,0.2964,0.465,0.1384,0.0694,0.030700000000000005,11147.0,17490.0,5207.0,2612.0,1160.0,59
Tekirdağ,Hayrabolu,0.2664,0.5272,0.1575,0.0069,0.04909999999999999,5896.0,11670.0,3486.0,152.0,1089.0,59
Tekirdağ,Kapaklı,0.3999,0.3544,0.145,0.0669,0.034,21696.0,19226.0,7869.0,3631.0,1845.0,59
Tekirdağ,Malkara,0.3058,0.4869,0.1433,0.0121,0.0539,11037.0,17575.0,5171.0,436.0,1948.0,59
Tekirdağ,Marmaraereğlisi,0.2786,0.4294,0.138,0.12619999999999998,0.028300000000000006,4065.0,6266.0,2014.0,1841.0,414.0,59
Tekirdağ,Muratlı,0.2173,0.5629,0.1518,0.0254,0.0495,3957.0,10251.0,2764.0,463.0,900.0,59
Tekirdağ,Saray,0.2305,0.4559,0.2526,0.0265,0.03609999999999999,7393.0,14621.0,8102.0,851.0,1156.0,59
Tekirdağ,Süleymanpaşa,0.315,0.4531,0.1508,0.0376,0.054000000000000006,36811.0,52951.0,17626.0,4392.0,6324.0,59
Tekirdağ,Şarköy,0.2698,0.545,0.1155,0.0292,0.04240000000000002,5593.0,11296.0,2394.0,605.0,880.0,59
Tekirdağ,Marmaraereğlisi,0.2786,0.4294,0.138,0.12619999999999998,0.028300000000000006,4065.0,6266.0,2014.0,1841.0,414.0,59
Tokat,Almus,0.4271,0.3863,0.1297,0.0225,0.0345,5652.0,5111.0,1716.0,298.0,455.0,60
Tokat,Artova,0.5660000000000001,0.2066,0.17800000000000002,0.0074,0.04199999999999998,3211.0,1172.0,1010.0,42.0,238.0,60
Tokat,Başçiftlik,0.5685,0.1536,0.2171,0.0074,0.05340000000000001,1684.0,455.0,643.0,22.0,158.0,60
Tokat,Erbaa,0.5307999999999999,0.1392,0.2676,0.0061,0.056500000000000015,28595.0,7497.0,14418.0,326.0,3038.0,60
Tokat,Niksar,0.4892,0.2544,0.1974,0.013500000000000002,0.045500000000000006,18279.0,9505.0,7378.0,504.0,1701.0,60
Tokat,Pazar,0.6376,0.08449999999999999,0.2347,0.0038,0.03950000000000002,5593.0,741.0,2059.0,33.0,346.0,60
Tokat,Reşadiye,0.5613,0.193,0.1967,0.0055000000000000005,0.0435,10464.0,3598.0,3668.0,103.0,810.0,60
Tokat,Sulusaray,0.6889,0.0902,0.1561,0.0074,0.05749999999999999,2979.0,390.0,675.0,32.0,248.0,60
Tokat,Tokat,0.5161,0.2085,0.2198,0.0127,0.043,180489.0,72916.0,76872.0,4430.0,15037.0,60
Tokat,Turhal,0.4771,0.2499,0.2162,0.0159,0.0408,24035.0,12592.0,10891.0,803.0,2061.0,60
Tokat,Yeşilyurt,0.5945,0.1103,0.2471,0.0097,0.0383,3180.0,590.0,1322.0,52.0,205.0,60
Tokat,Zile,0.3929,0.35840000000000005,0.1963,0.0174,0.0349,14592.0,13311.0,7291.0,645.0,1299.0,60
Trabzon,Akçaabat,0.5738,0.17989999999999998,0.1789,0.0066,0.0609,40826.0,12803.0,12729.0,473.0,4333.0,61
Trabzon,Araklı,0.7379000000000001,0.0609,0.1252,0.0086,0.06749999999999999,18222.0,1503.0,3092.0,212.0,1668.0,61
Trabzon,Arsin,0.7176,0.0761,0.1468,0.004699999999999999,0.0553,11831.0,1255.0,2420.0,77.0,912.0,61
Trabzon,Beşikdüzü,0.284,0.2093,0.4702,0.0053,0.0316,3985.0,2937.0,6598.0,74.0,441.0,61
Trabzon,Çarşıbaşı,0.5423,0.1203,0.2907,0.0029,0.044,5382.0,1194.0,2885.0,29.0,437.0,61
Trabzon,Çaykara,0.7012999999999999,0.1085,0.1071,0.0069,0.07630000000000002,5823.0,901.0,889.0,57.0,635.0,61
Trabzon,Dernekpazarı,0.7505,0.0719,0.08529999999999999,0.0045000000000000005,0.08849999999999998,1847.0,177.0,210.0,11.0,218.0,61
Trabzon,Düzköy,0.5247999999999999,0.2696,0.14859999999999998,0.0077,0.0493,4502.0,2313.0,1275.0,66.0,425.0,61
Trabzon,Hayrat,0.7978000000000001,0.06480000000000001,0.0812,0.0039,0.05219999999999999,3902.0,317.0,397.0,19.0,256.0,61
Trabzon,Köprübaşı,0.7576999999999999,0.0525,0.0922,0.0037,0.09369999999999996,2236.0,155.0,272.0,11.0,277.0,61
Trabzon,Maçka,0.5839,0.2266,0.1415,0.0054,0.042600000000000006,8866.0,3440.0,2149.0,82.0,648.0,61
Trabzon,Of,0.7148,0.0823,0.0991,0.0073,0.09699999999999999,18127.0,2087.0,2512.0,184.0,2457.0,61
Trabzon,Ortahisar,0.4776,0.2063,0.2538,0.0124,0.0503,88577.0,38257.0,47067.0,2298.0,9319.0,61
Trabzon,Sürmene,0.6409999999999999,0.1252,0.1369,0.0076,0.09010000000000004,9386.0,1833.0,2004.0,111.0,1319.0,61
Trabzon,Şalpazarı,0.5852,0.1133,0.2461,0.0028000000000000004,0.0531,4422.0,856.0,1860.0,21.0,402.0,61
Trabzon,Tonya,0.4609,0.2807,0.1854,0.0131,0.060499999999999984,4506.0,2744.0,1812.0,128.0,591.0,61
Trabzon,Vakfıkebir,0.5488000000000001,0.1442,0.2484,0.0045000000000000005,0.0543,9233.0,2427.0,4180.0,75.0,915.0,61
Trabzon,Yomra,0.618,0.136,0.1965,0.0055000000000000005,0.04410000000000002,11745.0,2585.0,3735.0,105.0,835.0,61
Tunceli,Çemişgezek,0.3922,0.16690000000000002,0.1264,0.2832,0.0312,1871.0,796.0,603.0,1351.0,149.0,62
Tunceli,Hozat,0.0504,0.33270000000000005,0.0414,0.5534,0.022400000000000003,175.0,1156.0,144.0,1923.0,77.0,62
Tunceli,Mazgirt,0.0669,0.1879,0.0148,0.7143999999999999,0.0163,362.0,1017.0,80.0,3867.0,87.0,62
Tunceli,Nazımiye,0.027000000000000003,0.2131,0.0175,0.7182999999999999,0.0241,57.0,450.0,37.0,1517.0,51.0,62
Tunceli,Ovacık,0.0321,0.2692,0.0257,0.6512,0.0217,131.0,1100.0,105.0,2661.0,89.0,62
Tunceli,Pertek,0.1672,0.1809,0.06150000000000001,0.5708,0.0197,1212.0,1311.0,446.0,4138.0,142.0,62
Tunceli,Pülümür,0.0289,0.4617,0.0194,0.4684,0.022000000000000002,64.0,1024.0,43.0,1039.0,48.0,62
Tunceli,Tunceli,0.1061,0.2062,0.0589,0.6095,0.0193,5596.0,10871.0,3104.0,32137.0,1023.0,62
Uşak,Banaz,0.3455,0.307,0.3032,0.0091,0.0356,8390.0,7454.0,7362.0,220.0,859.0,64
Uşak,Eşme,0.33390000000000003,0.3653,0.2589,0.0177,0.024200000000000003,8173.0,8943.0,6337.0,434.0,594.0,64
Uşak,Karahallı,0.4278,0.3378,0.1807,0.0136,0.0403,3167.0,2501.0,1338.0,101.0,298.0,64
Uşak,Sivaslı,0.3786,0.3877,0.1904,0.0139,0.0297,5229.0,5355.0,2630.0,192.0,412.0,64
Uşak,Ulubey,0.3515,0.3726,0.2363,0.008,0.0316,3492.0,3702.0,2348.0,79.0,315.0,64
Uşak,Uşak,0.3802,0.2836,0.2786,0.0239,0.034100000000000005,86399.0,64442.0,63310.0,5422.0,7735.0,64
